id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
39872,CA-0226,closed,Meander River Airport,59,-117.6666641,,NA_,CA,CA-AB,,no,,,,,,
29118,EGCO,closed,Birkdale Sands Beach Runway,53.645302,-3.02861,3,EU,GB,GB-ENG,Southport,no,EGCO,,,,,
3533,KFLV,small_airport,Sherman Army Air Field,39.36830139,-94.91470337,772,NA_,US,US-KS,Fort Leavenworth,no,KFLV,FLV,FLV,http://www.lvks.org/department/division.php?structureid=141,https://en.wikipedia.org/wiki/Sherman_Army_Airfield,
19075,K7S0,small_airport,Ronan Airport,47.56719971,-114.1009979,3086,NA_,US,US-MT,Ronan,no,K7S0,,7S0,,,
9804,2TS8,small_airport,Bailey Airport,29.22050095,-97.87169647,452,NA_,US,US-TX,Stockdale,no,2TS8,,2TS8,,,
22811,NC70,small_airport,Mckee Airport,34.50490189,-79.10250092,110,NA_,US,US-NC,Fairmont,no,NC70,,NC70,,,
14283,7NE5,small_airport,Lierley Farms Airport,41.06669998,-101.3679962,3220,NA_,US,US-NE,Paxton,no,7NE5,,7NE5,,,
42694,KE-0051,small_airport,Rutundu Airport,-0.052654002,37.46454239,10200,AF,KE,KE-400,Rutundu,no,,,,,,
319336,MX-0197,small_airport,El Petacal Airport,19.623799,-103.84353,3630,NA_,MX,MX-JAL,Toliman,no,,,PTL,,,PTJ
325016,US-0664,heliport,Gifford Memorial Hospital Heliport,43.917194,-72.665972,746,NA_,US,US-VT,Randolph,no,,,VT95,,,
44631,RU-0169,small_airport,Byngi Airfield,57.57500076,60.20999908,,AS,RU,RU-SVE,Nevyansk,no,,,,,,"Nevyansk Airfield, Аэродром Быньги, Аэродром Невьянск"
31373,FZFG,small_airport,Bokada Airport,4.117000103,19.41699982,1647,AF,CD,CD-EQ,Bokada,no,FZFG,,,,,
2555,EKSP,medium_airport,Skrydstrup Air Base,55.221048,9.26702,141,EU,DK,DK-83,Vojens,no,EKSP,SKS,,,https://en.wikipedia.org/wiki/Fighter_Wing_Skrydstrup,
328200,KR-0806,heliport,Hanshin Jamsil Koa Apartments Heliport,37.516428,127.104216,,AS,KR,KR-11,Seoul,no,,,,,,Hanshin Jamsil Koa Apartment
38341,YEMP,small_airport,Emu Park Airport,-23.25670052,150.8130035,,OC,AU,AU-QLD,,no,YEMP,,,,,
14847,89WA,small_airport,Williams Airpatch Airport,48.27069855,-122.0189972,130,NA_,US,US-WA,Arlington,no,89WA,,89WA,,,
17466,FL99,small_airport,Flying-H Airport,28.87610054,-81.88899994,80,NA_,US,US-FL,Fruitland Park,no,FL99,,FL99,,,
314152,DE-0155,small_airport,Langenselbold Airfield,50.1764,9.0648,390,EU,DE,DE-HE,Langenselbold,no,,,,,,
41658,KG-0019,small_airport,Madaniyat Airport,40.59349823,72.84929657,2936,AS,KG,KG-O,Madaniyat,no,,,,,,
18220,IS62,small_airport,John D Rennick Airport,40.86729813,-89.45310211,450,NA_,US,US-IL,Spring Bay,no,IS62,,IS62,,,
29984,EPIW,closed,Iwonicz Airfield,49.657799,21.817499,971,EU,PL,PL-PK,Krosno,no,EPIW,,,,,
322201,FR-0359,seaplane_base,Base Hydro-ULM de La Ciotat,43.1737172,5.641389,1,EU,FR,FR-PAC,La Ciotat,no,,,LF1353,,,
21342,KVVS,small_airport,Joseph A. Hardy Connellsville Airport,39.95920181,-79.65709686,1267,NA_,US,US-PA,Connellsville,no,KVVS,,VVS,,,
317368,IT-0182,small_airport,"Campo di Volo ""San Felice""",44.8325,11.120833,90,EU,IT,IT-45,San Felice sul Panaro (MO),no,,,MOSFP,,,
310585,ZA-0114,small_airport,Zebula Golf Estate & Spa,-24.755833,27.97,,AF,ZA,ZA-U-A,Zebula Golf Estate & Spa,no,,,,http://www.zebula.co.za/content.aspx?id=170,,
8882,22FA,small_airport,Hidden River Airport,27.30310059,-82.27259827,47,NA_,US,US-FL,Sarasota,no,22FA,,22FA,,,
315793,DE-0261,small_airport,Kusel-Langenbach Airfield,49.4779,7.3094,1495,EU,DE,DE-RP,Kusel,no,,,,http://www.flugsportverein-kusel.de/,,
4140,LFLO,medium_airport,Roanne-Renaison Airport,46.05830002,4.00138998,1106,EU,FR,FR-ARA,Roanne/Renaison,no,LFLO,RNE,,,,
24148,PN40,small_airport,Moorhead Airpark LLC,42.18420029,-79.89759827,805,NA_,US,US-PA,North East,no,PN40,,PN40,,,
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.4700012,658,NA_,US,US-AK,Ruby,no,PARY,RBY,RBY,,,
10031,32XS,heliport,Cedar Circle Heliport,32.46149826,-97.00869751,750,NA_,US,US-TX,Midlothian,no,32XS,,32XS,,,
323834,JP-0019,closed,Camp Horobetsu JGSDF Airfield,42.40012,141.088936,,AS,JP,JP-01,Camp Horobetsu,no,,,,,,Camp Horobetsu
330198,US-1074,heliport,St. Joseph's Hospital Heliport,43.055361,-76.150421,524,NA_,US,US-NY,Syracuse,no,43NY,,43NY,,,
22342,MS39,small_airport,Smith County Airport,31.82099915,-89.45839691,332,NA_,US,US-MS,Taylorsville,no,MS39,,MS39,,,
42450,LGVO,closed,Volos Army Airport,39.38389969,22.91740036,112,EU,GR,GR-43,Volos,no,LGVO,,,,,
328304,KR-0841,heliport,Hanhwa Investment & Securities Heliport,37.523504,126.923427,,AS,KR,KR-11,Seoul,no,,,,,,Hanhwa Investment & Securities
333676,SNZX,heliport,WSTC Helipad,-3.788185,-38.479427,253,SA,BR,BR-CE,Fortaleza,no,SNZX,,CE0074,,,
39946,CA-0300,closed,Prospect Lake Airport,50.58333206,-94.26667023,,NA_,CA,CA-ON,,no,,,,,,
19855,KFDR,small_airport,Frederick Regional Airport,34.35200119,-98.98390198,1258,NA_,US,US-OK,Frederick,no,KFDR,FDR,FDR,,https://en.wikipedia.org/wiki/Frederick_Regional_Airport,Frederick Army Airfield
320645,ES-0085,small_airport,Aeródromo forestal de Ademuz,40.091464,-1.210474,3970,EU,ES,ES-V,Ademuz,no,,,,,,
5752,OE43,small_airport,Arfa Airport,21.32360077,41.19829941,4155,AS,SA,SA-02,,no,OE43,,OE43,,,
44511,IQ-0018,medium_airport,H3 Air Base,32.92938232,39.74510193,,AS,IQ,IQ-AN,,no,,,,,,
8344,1II5,small_airport,Van De Mark Airport,41.24729919,-86.50309753,730,NA_,US,US-IN,Culver,no,1II5,,1II5,,,
45592,SSNL,small_airport,Fazenda Essência Airport,-14.316667,-55.766944,1818,SA,BR,BR-MT,Nobres,no,SSNL,,,,,
19662,KDUA,small_airport,Eaker Field,33.94229889,-96.39450073,699,NA_,US,US-OK,Durant,no,KDUA,DUA,DUA,,https://en.wikipedia.org/wiki/Durant_Regional_Airport_%E2%80%93_Eaker_Field,
327611,AR-0632,small_airport,Estancia Trebolares Airport,-35.636734,-63.498798,377,SA,AR,AR-L,General Pico,no,,,938,,,
16560,CA29,heliport,Fontana Police Heliport,34.101716,-117.433729,1314,NA_,US,US-CA,Fontana,no,CA29,,CA29,,,
325538,8AL4,heliport,Lay Dam Heliport,32.959231,-86.519564,331,NA_,US,US-AL,Jemison,no,8AL4,,8AL4,,,
19562,KCTY,small_airport,Cross City Airport,29.63549995,-83.10479736,42,NA_,US,US-FL,Cross City,no,KCTY,CTY,CTY,,https://en.wikipedia.org/wiki/Cross_City_Airport,
38847,AR-0172,small_airport,General Madariaga Airport,-37.0392,-57.1372,22,SA,AR,AR-B,General Madariaga,no,,,MAD,,,
1833,CYOC,medium_airport,Old Crow Airport,67.57060242,-139.8390045,824,NA_,CA,CA-YT,Old Crow,yes,CYOC,YOC,,,https://en.wikipedia.org/wiki/Old_Crow_Airport,
331006,GH-0002,small_airport,Ajena Airstrip,6.322619,0.087893,485,AF,GH,GH-EP,Ajena,no,,,,,,
44569,SSET,small_airport,Tambaú Airport,-21.69722222,-47.31555556,2451,SA,BR,BR-SP,Tambaú,no,SSET,,,,,
44589,DE-0020,heliport,Industriepark Hoechst Helipad,50.08929825,8.538100243,,EU,DE,DE-HE,Frankfurt am Main,no,,,,,,Industriepark Höchst Helipad
307417,GB-0049,small_airport,Bowerswaine Farm Airfield,50.88987791,-1.984319687,135,EU,GB,GB-ENG,Wimbourne,no,,,,,,
18361,KOWP,small_airport,William R. Pogue Municipal Airport,36.1753006,-96.15180206,892,NA_,US,US-OK,Sand Springs,no,KOWP,,OWP,,,
3283,VA1B,small_airport,Chanda Airport,19.99469948,79.22250366,625,AS,IN,IN-MM,,no,VA1B,,VA1B,,,
327945,KR-0666,heliport,Ramada Hotel & Suites Heliports,37.560079,126.972315,,AS,KR,KR-11,Seoul,no,,,,,,Ramada Hotel & Suites
315442,IT-0081,small_airport,Aviosuperficie Pradelle,45.49278,10.119883,341,EU,IT,IT-25,Torbole di Casaglia (BS),no,,,BSTOR,http://www.volobrescia.it,,
11188,46XS,small_airport,Windy Hill Airport,33.31119919,-97.10449982,600,NA_,US,US-TX,Denton,no,46XS,,46XS,,,
35932,SIEG,small_airport,Fazenda Santa Edwiges Airport,-22.65305519,-53.39305496,951,SA,BR,BR-MS,Taquarussu,no,SIEG,,,,,
322969,MX-0410,small_airport,Cuixmala Airport,19.379351,-104.987386,36,NA_,MX,MX-JAL,La Huerta,no,,,CIX,,,
8529,1NE0,small_airport,Higgins Bros Airport,42.31669998,-100.4169998,2860,NA_,US,US-NE,Brownlee,no,1NE0,,1NE0,,,
8548,1NK4,heliport,Wagstaff Heliport,40.6867981,-73.3042984,11,NA_,US,US-NY,West Islip,no,1NK4,,1NK4,,,
20017,KH79,small_airport,Eldon Model Airpark,38.36059952,-92.57160187,909,NA_,US,US-MO,Eldon,no,KH79,,H79,,,
310996,CBV5,heliport,Belleville (QHC) Heliport,44.16721318,-77.35040274,277,NA_,CA,CA-ON,,no,CBV5,,,,,
13321,6K7,small_airport,Grundy Center Municipal Airport,42.35079956,-92.84349823,1075,NA_,US,US-IA,Grundy Center,no,6K7,,6K7,,,
11052,43PN,heliport,E L Gruber Heliport,40.23339844,-75.64409637,195,NA_,US,US-PA,Pottstown,no,43PN,,43PN,,,
7848,13PA,small_airport,Rigrtona Airport,41.68259811,-79.45200348,1703,NA_,US,US-PA,Tidioute,no,13PA,,13PA,,,
7878,14GA,heliport,Latham Creek Heliport,34.33649826,-83.9434967,1120,NA_,US,US-GA,Gainesville,no,14GA,,14GA,,,
32550,SKUR,small_airport,Urrao Airport,6.32883,-76.1425,6090,SA,CO,CO-ANT,Urrao,no,SKUR,URR,URR,,,
20782,KOXC,small_airport,Waterbury Oxford Airport,41.47859955,-73.1352005,726,NA_,US,US-CT,Oxford,no,KOXC,OXC,OXC,http://www.ctairports.org/GeneralAviationAirports/WaterburyOxford/AbouttheAirport.aspx,https://en.wikipedia.org/wiki/Waterbury%E2%80%93Oxford_Airport,
28155,CAC3,closed,Alice Arm/Silver City Seaplane Base,55.46670151,-129.4830017,0,NA_,CA,CA-BC,,no,CAC3,ZAA,CAC3,,https://en.wikipedia.org/wiki/Alice_Arm/Silver_City_Water_Aerodrome,
7200,0I2,small_airport,Brazil Clay County Airport,39.47669983,-87.09970093,645,NA_,US,US-IN,Brazil,no,0I2,,0I2,,,
318842,ZA-0148,small_airport,Hanover Airport,-31.075719,24.452623,,AF,ZA,ZA-NC,Hanover,no,,,,,,
41276,ZA-0076,small_airport,Ranch Motel Airport,-24.04100037,29.27589989,4500,AF,ZA,ZA-NP,Polokwane,no,,,,,,
29297,ENXL,heliport,Eldfisk A Platform,56.37609863,3.26444006,,EU,NO,NO-U-A,,no,ENXL,,,,,
40075,SVAM,small_airport,Mata de Caña Airport,7.31666708,-69.19999695,344,SA,VE,VE-C,,no,SVAM,,,,,
2830,FAQT,medium_airport,Queenstown Airport,-31.92020035,26.88220024,3637,AF,ZA,ZA-EC,Queenstown,no,FAQT,UTW,,,,
1887,CYRI,medium_airport,Rivière-du-Loup Airport,47.76440048,-69.58470154,427,NA_,CA,CA-QC,Rivière-du-Loup,no,CYRI,YRI,,http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php,https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport,
322447,70SC,heliport,Robinson Nuclear Power Plant Heliport,34.4007167,-80.1549694,236,NA_,US,US-SC,Hartsville,no,70SC,,70SC,,,
326615,MX-0667,small_airport,Terrero Airstrip,25.675318,-107.646194,1936,NA_,MX,MX-SIN,Mocorito,no,,,TRO,,,
17759,IA82,heliport,Mercy Hospital Medical Center Private Heliport,41.59999847,-93.6210022,894,NA_,US,US-IA,Des Moines,no,IA82,,IA82,,,
43214,BGAG,heliport,Aappilattoq (Qaasuitsup) Heliport,72.88703,-55.596287,42,NA_,GL,GL-U-A,Qaasuitsup,yes,BGAG,AOQ,AAP,,https://en.wikipedia.org/wiki/Aappilattoq_(Qaasuitsup)_Heliport,
19428,KBYG,small_airport,Johnson County Airport,44.3810997,-106.7220001,4968,NA_,US,US-WY,Buffalo,no,KBYG,BYG,BYG,,,
19125,K8F3,small_airport,Crosbyton Municipal Airport,33.62379837,-101.2409973,3018,NA_,US,US-TX,Crosbyton,no,K8F3,,8F3,,,
6540,00IN,heliport,St Mary Medical Center Heliport,41.51139832,-87.26059723,634,NA_,US,US-IN,Hobart,no,00IN,,00IN,,,
11947,53AZ,small_airport,Shonto Airport,36.58810043,-110.6549988,6449,NA_,US,US-AZ,Shonto,no,53AZ,,53AZ,,,
24840,TE32,small_airport,Rancho Blanco Airport,27.30859947,-99.48139954,385,NA_,US,US-TX,Laredo,no,TE32,,TE32,,,
37530,SSJT,small_airport,Fazenda Rio Lagoa Airport,-20.84889,-53.20667,1082,SA,BR,BR-MS,Ribas Do Rio Pardo,no,SSJT,,,,,
46424,CU-0056,small_airport,Maria Rayes Airport,21.66494648,-79.21264887,46,NA_,CU,CU-07,,no,,,,,,
24142,PN33,small_airport,Branning Field,41.55289841,-75.28209686,1420,NA_,US,US-PA,Honesdale,no,PN33,,PN33,,,
323740,CZ-0159,small_airport,Konojedy Airstrip,49.9511008,14.8699442,,EU,CZ,CZ-ST,Konojedy,no,,,,,,
36577,SJHI,heliport,Flow Water Heliport,-22.7452774,-45.53138733,6063,SA,BR,BR-SP,Campos Do Jordão,no,SJHI,,,,,
27771,YMGV,small_airport,Musgrave Airport,-14.7757,143.5047,302,OC,AU,AU-QLD,Musgrave,no,YMGV,MVU,,,,
2789,FAHR,medium_airport,Harrismith Airport,-28.23509979,29.10619926,5585,AF,ZA,ZA-FS,Harrismith,no,FAHR,HRS,,,,
29434,LIPD,small_airport,Udine-Campoformido Air Base,46.0322,13.1868,305,EU,IT,IT-36,Udine,no,LIPD,UDN,UD07,,,
18059,IL87,small_airport,W Davis Airport,41.71110153,-89.11229706,930,NA_,US,US-IL,Compton,no,IL87,,IL87,,,
14922,8FL8,heliport,Jacksonville Police Heliport,30.32519913,-81.65119934,77,NA_,US,US-FL,Jacksonville,no,8FL8,,8FL8,,,
21345,KW01,small_airport,Tonasket Municipal Airport,48.72486833,-119.4656347,1311,NA_,US,US-WA,Tonasket,no,KW01,,W01,,,
312350,MT-0005,closed,Marsa Airfield,35.876926,14.489352,,EU,MT,MT-26,Marsa,no,,,,,,
20198,KIWS,small_airport,West Houston Airport,29.81819916,-95.67259979,111,NA_,US,US-TX,Houston,no,KIWS,IWS,IWS,http://www.westhoustonairport.com/,https://en.wikipedia.org/wiki/West_Houston_Airport,
36261,SITA,small_airport,Nossa Senhora da Conceição Airport,-7.220277786,-56.16666794,958,SA,BR,BR-PA,Itaituba,no,SITA,,,,,
323192,US-0545,heliport,Wolfe Point Heliport,55.362684,-131.709103,50,NA_,US,US-AK,Ketchikan,no,3AK0,,3AK0,,,
308376,MX-0015,small_airport,Bahía Asunción Airstrip,27.183611,-114.277222,130,NA_,MX,MX-BCS,Mulegé,no,,,BSU,,https://en.wikipedia.org/wiki/Bah%C3%ADa_Asunci%C3%B3n_Airstrip,
317682,LZRU,small_airport,Ružomberok,49.085833,19.370278,1617,EU,SK,SK-ZI,,no,LZRU,,,http://letisko.zssos.sk,,
317227,40CN,heliport,Loma Linda University Medical Center-Murrieta Heliport,33.614716,-117.169905,1576,NA_,US,US-CA,Murrieta,no,40CN,,40CN,,,
334471,US-1329,closed,(Old) Desert Center Airport,33.717415,-115.388718,,NA_,US,US-CA,Desert Center,no,,,,,,
14049,7AR0,small_airport,Hammer Field Airport,36.4314003,-93.69920349,1600,NA_,US,US-AR,Eureka Springs,no,7AR0,,7AR0,,,
319643,IT-0332,small_airport,Campo di Volo Ali del Chienti,43.260263,13.518618,390,EU,IT,IT-57,Corridonia (MC),no,,,MCCOR,,,Ali del Chienti
44643,RU-0180,heliport,Alyye Parusa Helipad,55.80670166,37.44950104,,EU,RU,RU-MOW,Moscow,no,,,,,,Вертолётная площадка Алые Паруса
35429,SDAV,closed,Auxiliar I Heliport,-23.631945,-46.713614,2539,SA,BR,BR-SP,São Paulo,no,,,,,,SDAV
42414,NA-0149,small_airport,Okamapu Landing Site,-21.73694992,17.88500023,5541,AF,NA_,NA-OH,,no,,,,,,
319922,KZ-0091,small_airport,Novotroitskoye Airport,53.9114,61.5384,745,AS,KZ,KZ-KUS,Novotroitskoye,no,,,ZD00,,,
15542,97PN,small_airport,Gold Mine Field,40.37509918,-75.34960175,550,NA_,US,US-PA,Sellersville,no,97PN,,97PN,,,
309363,YBYL,small_airport,Baryulgil Airstrip,-29.21829,152.61611,422,OC,AU,AU-NSW,Baryulgil,no,YBYL,,,,,
45263,AA00,small_airport,Shump Airport,62.51015,-149.926717,1670,NA_,US,US-AK,Talkeetna,no,AA00,,AA00,,,
5455,PHOG,medium_airport,Kahului Airport,20.8986,-156.429993,54,NA_,US,US-HI,Kahului,yes,PHOG,OGG,OGG,,https://en.wikipedia.org/wiki/Kahului_Airport,
15171,8TA2,heliport,Department of Public Safety Heliport,33.65039825,-96.60939789,725,NA_,US,US-TX,Sherman,no,8TA2,,8TA2,,,
315924,PL-0080,small_airport,Wilcze Laski,53.5954859,16.7154023,,EU,PL,PL-ZP,,no,,,,,,
308397,MX-0028,small_airport,San Lucas Military Airstrip,27.208757,-112.218034,9,NA_,MX,MX-BCS,Santa Rosalía,no,,,,,https://en.wikipedia.org/wiki/San_Lucas_Military_Airstrip,
36867,SJTF,small_airport,Fazenda Mequens Airport,-13.06194401,-62.25749969,552,SA,BR,BR-RO,Alta Floresta D`Oeste,no,SJTF,,,,,
26935,YBTR,medium_airport,Blackwater Airport,-23.60309982,148.8070068,657,OC,AU,AU-QLD,,yes,YBTR,BLT,,,https://en.wikipedia.org/wiki/Blackwater_Airport,
310482,ID-0087,small_airport,Kwerba Airstrip,-2.6434,138.4087,247,AS,ID,ID-PA,Kwerba,no,,,KWE,,,WZ59
42496,TZ-0004,small_airport,Tura Airport,-5.48924017,33.87820053,4216,AF,TZ,TZ-24,Tura,no,,,,,,
321076,RKB2,heliport,C 195 Heliport,37.303683,126.792427,196,AS,KR,KR-41,Sandan-ro,no,RKB2,,RKB2,,,
44641,RU-0178,heliport,Yaskino Helipad,59.17024994,39.82509995,,EU,RU,RU-VLG,Vologda,no,,,,,,"Abramtsevo Helipad, Вертолётная площадка Яскино, Вертолётная площадка Абрамцево"
327596,KR-0539,heliport,Gaekhyeon-ri Helipad,37.949114,126.947613,,AS,KR,KR-41,Gaekhyeon-ri,no,,,,,,Gaekhyeon-ri
122,BIIS,medium_airport,Ísafjörður Airport,66.05809784,-23.13529968,8,EU,IS,IS-4,Ísafjörður,yes,BIIS,IFJ,,,https://en.wikipedia.org/wiki/%C3%8Dsafj%C3%B6r%C3%B0ur_Airport,
37377,SNZQ,small_airport,Pista Santa Lúcia Airport,-7.228610992,-56.23277664,1968,SA,BR,BR-PA,Itaituba,no,SNZQ,,,,,
24355,RI22,heliport,Capital Center Heliport,41.82899857,-71.41369629,36,NA_,US,US-RI,Providence,no,RI22,,RI22,,,
40341,SVVX,small_airport,Los Venados Airport,6.561666965,-66.00166321,621,SA,VE,VE-F,,no,SVVX,,,,,
331042,BR-0401,small_airport,Centro Brasileiro de Aviação Agrícola Experimental e Recreativo (CBAAER) Airport,-15.773333,-47.702816,3146,SA,BR,BR-DF,Brasília,no,SDCB,,DF0021,,,
20705,KO81,small_airport,Tulelake Municipal Airport,41.88740158,-121.3590012,4044,NA_,US,US-CA,Tulelake,no,KO81,,O81,,https://en.wikipedia.org/wiki/Tulelake_Municipal_Airport,
17450,FL83,heliport,Wsvn Television Channel 7 Heliport,25.85040092,-80.15450287,4,NA_,US,US-FL,Miami,no,FL83,,FL83,,,
17121,DE06,heliport,Delaware Museum Heliport,39.79259872,-75.6135025,353,NA_,US,US-DE,Greenville,no,DE06,,DE06,,,
324496,US-0580,small_airport,Chips Airport,29.565891,-98.06058,573,NA_,US,US-TX,Seguin,no,TA85,,TA85,,,
322929,WT24,small_airport,Reed Airport,47.522778,-117.538055,2696,NA_,US,US-WA,Cheney,no,WT24,,WT24,,,
37223,SNQE,small_airport,Fazenda Serra Grande Airport,-6.068889141,-49.84000015,682,SA,BR,BR-PA,Parauapebas,no,SNQE,,,,,
325807,FA97,heliport,Indian River County Sheriff's Office Heliport,27.665992,-80.425021,24,NA_,US,US-FL,Vero Beach,no,FA97,,FA97,,,
40493,VE-0144,small_airport,Ocamo Airport,2.789589882,-65.21679688,415,SA,VE,VE-Z,,no,,,,,,
90,LB22,closed,Stanke Dimitrov Air Base,42.311699,23.246901,2149,EU,BG,BG-10,Sapareva Banya,no,LB22,,LB22,,,
332556,MX-1122,small_airport,La Campana Airport,24.556453,-106.223845,3630,NA_,MX,MX-DUR,Tamazula,no,,,CAP,,,
8430,1MA0,heliport,Jordan Hospital Heliport,41.94100189,-70.64689636,122,NA_,US,US-MA,Plymouth,no,1MA0,,1MA0,,,
27199,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,495,AS,CN,CN-41,Zhengzhou,yes,ZHCC,CGO,,,https://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport
15216,8TX7,small_airport,Skyhaven Airport,29.83359909,-95.14849854,40,NA_,US,US-TX,Houston,no,8TX7,,8TX7,,,
12209,59II,small_airport,Posey Patch Ultralightport,37.90390015,-87.79029846,370,NA_,US,US-IN,Mount Vernon,no,59II,,59II,,,
35135,KNOP,closed,Floyd Bennett Field,40.591,-73.890999,16,NA_,US,US-NY,New York,no,,,,http://www.floydbennett.org/,https://en.wikipedia.org/wiki/Floyd_Bennett_Field,"NAS New York, Naval Air Station New York, NOP, KNOP"
30953,DXAK,small_airport,Akpaka Airport,7.583000183,1.116999984,689,AF,TG,TG-P,Atakpamé,no,DXAK,,,,https://en.wikipedia.org/wiki/Akpaka_Airport,
23718,OI73,small_airport,Williamson Airport,39.71260071,-83.80380249,1060,NA_,US,US-OH,Cedarville,no,OI73,,OI73,,,
6726,03NC,small_airport,Pilots Ridge Airport,34.10430145,-77.90419769,35,NA_,US,US-NC,Carolina Beach,no,03NC,,03NC,,,
17380,FL09,small_airport,Kittyhawk Estates Airport,30.33880043,-83.14430237,90,NA_,US,US-FL,Live Oak,no,FL09,,FL09,,,
14608,83MU,closed,Dalbom Ultralightport,36.769001,-94.212402,1130,NA_,US,US-MO,Stella,no,,,,,,83MU
39458,SLSS,small_airport,Sunsas Airport,-18.4754,-58.2767,855,SA,BO,BO-S,Sunsas,no,SLSS,,,,,
41370,ID-EWE,small_airport,Ewer Airport,-5.494,138.083,27,AS,ID,ID-PA,Asmat,no,,EWE,,,,
43585,FR-0245,heliport,Tête De Solaise Heliport,45.4327774,6.991666794,8366,EU,FR,FR-ARA,Val D'Isere,no,,,,,,
27203,ZKPY,medium_airport,Pyongyang Sunan International Airport,39.224098,125.669998,117,AS,KP,KP-01,Pyongyang,yes,ZKPY,FNJ,,,https://en.wikipedia.org/wiki/Pyongyang_Sunan_International_Airport,
28849,LFFR,small_airport,Bar Sur Seine Airfield,48.066898,4.41361,938,EU,FR,FR-GES,,no,LFFR,,,,,
40085,SVBD,small_airport,Los Camorucos Airport,7.616666794,-69.05000305,321,SA,VE,VE-C,,no,SVBD,,,,,
2545,EKHV,small_airport,Haderslev Airport,55.30220032,9.522500038,81,EU,DK,DK-83,Haderslev,no,EKHV,,,,,
11501,4KY6,heliport,Jennie Stuart Medical Center Heliport,36.86109924,-87.49469757,550,NA_,US,US-KY,Hopkinsville,no,4KY6,,4KY6,,,
43178,PL-0055,small_airport,Przasnysz Airfield,53.005001,20.93833,394,EU,PL,PL-MZ,Przasnysz,no,EPPZ,,,,,
41007,SK-359,small_airport,Bocas De Satinga Airport,2.35,-78.316667,18,SA,CO,CO-NAR,Bocas De Satinga,no,,,BDS,,,
35622,SDLW,small_airport,Fazenda Campo Real Airport,-13.44694424,-57.78111267,1804,SA,BR,BR-MT,Campo Novo Do Parecis,no,SDLW,,,,,
11587,4NA3,small_airport,Peterson Airstrip,48.85720062,-101.302002,1545,NA_,US,US-ND,Antler,no,4NA3,,4NA3,,,
318848,MZ-0008,small_airport,Massinga Airport,-23.345136,35.339172,,AF,MZ,MZ-I,Massinga,no,,,,,,
42980,UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,yes,UESU,ZKP,,,https://en.wikipedia.org/wiki/Zyryanka_Airport,"УЕСУ, Аэропорт Зырянка"
18255,JPN,heliport,Pentagon Army Heliport,38.87409973,-77.05750275,40,NA_,US,US-DC,Washington,no,KJPN,JPN,JPN,,,
326949,KR-0268,heliport,Mukho Port Heliport,37.540345,129.115255,,AS,KR,KR-42,Mukho,no,,,,,,Mukho
46066,US-0153,heliport,Medical Center Heliport,29.70750046,-95.3927002,440,NA_,US,US-TX,Houston,no,,,,,,
4215,LFRK,medium_airport,Caen-Carpiquet Airport,49.1733017,-0.449999988,256,EU,FR,FR-NOR,Caen/Carpiquet,yes,LFRK,CFR,,,https://en.wikipedia.org/wiki/Caen_-_Carpiquet_Airport,
14483,80C,small_airport,Lone Hickory Airport,36.05139923,-80.68939972,1000,NA_,US,US-NC,Yadkinville,no,80C,,80C,,,
2511,EGYM,medium_airport,RAF Marham,52.648395,0.550692,75,EU,GB,GB-ENG,Marham,no,EGYM,KNF,,http://www.raf.mod.uk/rafmarham/,https://en.wikipedia.org/wiki/RAF_Marham,King's Lynn
312379,AYUE,small_airport,Uroubi Airport,-9.5162,148.5591,481,OC,PG,PG-NPP,Uroubi,no,AYUE,URU,URO,,,
17394,FL24,heliport,West Florida Regional Medical Center Heliport,30.50020027,-87.25,100,NA_,US,US-FL,Pensacola,no,FL24,,FL24,,,
316774,SQJ,medium_airport,Shaxian Airport,26.4263,117.8336,830,AS,CN,CN-35,Sanming,yes,ZSSM,SQJ,,,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport,
26603,VOBG,medium_airport,HAL Airport,12.94999981,77.66819763,2912,AS,IN,IN-KA,Bangalore,yes,VOBG,,,,https://en.wikipedia.org/wiki/HAL_Bangalore_International_Airport,"Bengaluru, Hindustan Airport, HAL Airport, Hindustan Aeronautics"
40367,VE-0018,heliport,Balgres  Heliport,10.15250015,-66.74716949,600,SA,VE,VE-M,,no,,,,,,
324636,UY-0005,small_airport,Joaquín Lenzina Airport,-31.868851,-55.498746,,SA,UY,UY-TA,Ansina,no,,,,,,
31506,GAFD,small_airport,Faladie Airport,13.14999962,-8.333000183,1115,AF,ML,ML-2,Faladie,no,GAFD,,,,,
14716,86FD,small_airport,Country Landings Airport,29.76469994,-82.89640045,55,NA_,US,US-FL,Bell,no,86FD,,86FD,,,
39390,SHPT,heliport,Portillo Heliport,-32.83638763,-70.13111115,9000,SA,CL,CL-VS,Los Andes,no,SHPT,,,,,
